pr_id,review_count,request_changes_count,comment_count,post_review_review_count
3174727677,0,0.0,0.0,0
3174733482,0,0.0,0.0,0
3174734327,0,0.0,0.0,0
3174764537,0,0.0,0.0,0
3174772999,0,0.0,0.0,0
3174774517,0,0.0,0.0,0
3174774896,0,0.0,2.0,0
3174795820,0,0.0,0.0,0
3174809346,0,0.0,0.0,0
3174838352,0,0.0,8.0,0
3174844853,0,0.0,0.0,0
3174848975,0,0.0,2.0,0
3174870097,3,0.0,4.0,2
3174900355,0,0.0,2.0,0
3174915197,0,0.0,0.0,0
3174915402,0,0.0,0.0,0
3174915491,0,0.0,0.0,0
3174915631,0,0.0,0.0,0
3174916191,0,0.0,0.0,0
3174916429,0,0.0,0.0,0
3174935003,9,0.0,6.0,8
3174937320,0,0.0,0.0,0
3174956203,0,0.0,0.0,0
3174979496,0,0.0,2.0,0
3174999723,0,0.0,4.0,0
3175021303,0,0.0,0.0,0
3175034433,0,0.0,1.0,0
3175035252,0,0.0,0.0,0
3175041273,4,0.0,10.0,3
3175054599,1,0.0,15.0,0
3175055324,3,0.0,4.0,2
3175055580,5,0.0,6.0,4
3175058659,1,0.0,2.0,0
3175061420,1,0.0,4.0,0
3175124105,0,0.0,0.0,0
3175127708,0,0.0,0.0,0
3175136783,0,0.0,0.0,0
3175164176,5,0.0,8.0,4
3175169812,2,1.0,5.0,1
3175182729,0,0.0,0.0,0
3175188468,2,0.0,17.0,1
3175189078,0,0.0,1.0,0
3175209026,3,0.0,2.0,2
3175254454,0,0.0,0.0,0
3175269971,8,0.0,9.0,7
3175290345,2,0.0,4.0,1
3175317254,0,0.0,0.0,0
3175374251,0,0.0,0.0,0
3175374768,0,0.0,0.0,0
3175381820,0,0.0,2.0,0
3175417345,0,0.0,0.0,0
3175430764,0,0.0,0.0,0
3175438448,0,0.0,0.0,0
3175446140,0,0.0,0.0,0
3175455636,3,0.0,10.0,2
3175462443,0,0.0,0.0,0
3175462903,0,0.0,0.0,0
3175465424,0,0.0,0.0,0
3175466241,0,0.0,0.0,0
3175477115,0,0.0,0.0,0
3175480238,0,0.0,0.0,0
3175506867,0,0.0,0.0,0
3175507765,0,0.0,0.0,0
3175520712,0,0.0,0.0,0
3175531917,0,0.0,0.0,0
3175532422,0,0.0,0.0,0
3175535650,7,0.0,8.0,6
3175557140,0,0.0,3.0,0
3175558732,0,0.0,0.0,0
3175574755,0,0.0,0.0,0
3175574907,0,0.0,0.0,0
3175577734,0,0.0,0.0,0
3175607758,1,1.0,1.0,0
3175625118,0,0.0,1.0,0
3175654436,1,0.0,5.0,0
3175666211,0,0.0,0.0,0
3175679559,3,0.0,0.0,2
3175682871,0,0.0,1.0,0
3175710913,0,0.0,0.0,0
3175713387,0,0.0,0.0,0
3175721030,0,0.0,1.0,0
3175733155,0,0.0,0.0,0
3175740773,0,0.0,0.0,0
3175751014,0,0.0,0.0,0
3175753356,0,0.0,2.0,0
3175767337,6,0.0,9.0,5
3175768662,0,0.0,0.0,0
3175777570,0,0.0,0.0,0
3175795467,0,0.0,0.0,0
3175804516,0,0.0,0.0,0
3175809788,0,0.0,0.0,0
3175824762,0,0.0,0.0,0
3175837932,0,0.0,0.0,0
3175839882,0,0.0,0.0,0
3175840588,0,0.0,0.0,0
3175841217,0,0.0,0.0,0
3175843835,0,0.0,0.0,0
3175845262,0,0.0,0.0,0
3175845641,0,0.0,0.0,0
3175846470,0,0.0,0.0,0
3175847500,0,0.0,0.0,0
3175848392,0,0.0,0.0,0
3175848469,0,0.0,0.0,0
3175849392,1,0.0,2.0,0
3175875848,0,0.0,0.0,0
3175877258,0,0.0,0.0,0
3175879870,0,0.0,0.0,0
3175880560,9,0.0,20.0,8
3175881399,0,0.0,0.0,0
3175886914,0,0.0,0.0,0
3175887168,0,0.0,0.0,0
3175890564,0,0.0,0.0,0
3175891192,0,0.0,0.0,0
3175891308,0,0.0,0.0,0
3175891417,0,0.0,0.0,0
3175891612,0,0.0,0.0,0
3175891644,0,0.0,0.0,0
3175902183,0,0.0,0.0,0
3175902489,0,0.0,0.0,0
3175902875,0,0.0,0.0,0
3175905110,0,0.0,0.0,0
3175905182,0,0.0,0.0,0
3175905306,0,0.0,0.0,0
3175905476,0,0.0,0.0,0
3175910204,0,0.0,0.0,0
3175911645,0,0.0,0.0,0
3175914896,0,0.0,0.0,0
3175920300,0,0.0,3.0,0
3175933301,0,0.0,0.0,0
3175939220,0,0.0,0.0,0
3175939342,0,0.0,0.0,0
3175941447,0,0.0,0.0,0
3175951485,0,0.0,0.0,0
3175956171,0,0.0,0.0,0
3175982931,0,0.0,0.0,0
3175986625,0,0.0,1.0,0
3176001680,0,0.0,0.0,0
3176002424,0,0.0,0.0,0
3176015440,0,0.0,0.0,0
3176039471,0,0.0,0.0,0
3176045412,0,0.0,0.0,0
3176054686,10,2.0,8.0,9
3176056867,1,0.0,4.0,0
3176059235,0,0.0,1.0,0
3176059878,15,0.0,9.0,14
3176063203,0,0.0,1.0,0
3176078543,0,0.0,0.0,0
3176108355,0,0.0,0.0,0
3176110390,0,0.0,0.0,0
3176111125,0,0.0,1.0,0
3176112066,7,5.0,10.0,6
3176118861,1,0.0,1.0,0
3176123049,0,0.0,0.0,0
3176132312,20,0.0,45.0,19
3176139023,3,0.0,16.0,2
3176165835,0,0.0,0.0,0
3176187210,0,0.0,0.0,0
3176200393,4,1.0,2.0,3
3176215328,1,0.0,0.0,0
3176217773,21,0.0,27.0,20
3176232272,0,0.0,0.0,0
3176233484,0,0.0,0.0,0
3176242029,0,0.0,0.0,0
3176248059,0,0.0,0.0,0
3176255193,2,0.0,1.0,1
3176258626,0,0.0,0.0,0
3176262635,1,0.0,5.0,0
3176262771,0,0.0,0.0,0
3176264001,0,0.0,0.0,0
3176277680,1,0.0,9.0,0
3176287979,0,0.0,0.0,0
3176292899,0,0.0,0.0,0
3176295539,0,0.0,0.0,0
3176298863,5,0.0,11.0,4
3176299790,0,0.0,0.0,0
3176300978,0,0.0,0.0,0
3176302918,0,0.0,0.0,0
3176305274,6,0.0,12.0,5
3176314900,0,0.0,1.0,0
3176315123,0,0.0,0.0,0
3176316842,0,0.0,0.0,0
3176319648,0,0.0,1.0,0
3176320310,0,0.0,1.0,0
3176320847,0,0.0,1.0,0
3176322127,0,0.0,0.0,0
3176325245,0,0.0,2.0,0
3176333285,0,0.0,0.0,0
3176340786,0,0.0,0.0,0
3176341969,0,0.0,1.0,0
3176344805,0,0.0,0.0,0
3176345172,1,0.0,2.0,0
3176345377,0,0.0,0.0,0
3176349843,0,0.0,0.0,0
3176351754,0,0.0,0.0,0
3176354402,0,0.0,0.0,0
3176357483,0,0.0,0.0,0
3176363924,1,0.0,2.0,0
3176376362,0,0.0,0.0,0
3176378859,0,0.0,0.0,0
3176383827,0,0.0,0.0,0
3176385565,6,2.0,3.0,5
3176390729,0,0.0,1.0,0
3176405106,0,0.0,0.0,0
3176406990,3,0.0,19.0,2
3176409662,0,0.0,0.0,0
3176421116,0,0.0,0.0,0
3176424947,1,0.0,0.0,0
3176426672,1,0.0,0.0,0
3176427591,0,0.0,0.0,0
3176428778,0,0.0,0.0,0
3176429178,1,0.0,0.0,0
3176436231,5,1.0,10.0,4
3176443941,3,0.0,2.0,2
3176451317,18,1.0,21.0,17
3176465403,0,0.0,0.0,0
3176467463,0,0.0,0.0,0
3176479789,0,0.0,0.0,0
3176486386,0,0.0,0.0,0
3176526887,0,0.0,3.0,0
3176536438,0,0.0,0.0,0
3176538091,3,0.0,3.0,2
3176538846,0,0.0,0.0,0
3176553087,3,0.0,5.0,2
3176555088,0,0.0,0.0,0
3176570577,0,0.0,0.0,0
3176572345,0,0.0,7.0,0
3176606351,0,0.0,1.0,0
3176615444,0,0.0,3.0,0
3176619382,0,0.0,0.0,0
3176623164,2,0.0,2.0,1
3176629139,0,0.0,0.0,0
3176641303,0,0.0,0.0,0
3176645907,3,0.0,9.0,2
3176651879,0,0.0,1.0,0
3176683935,3,0.0,4.0,2
3176692506,3,0.0,6.0,2
3176698273,0,0.0,1.0,0
3176698537,1,0.0,0.0,0
3176701149,0,0.0,2.0,0
3176701438,1,0.0,2.0,0
3176708032,1,0.0,1.0,0
3176708658,0,0.0,2.0,0
3176710395,0,0.0,5.0,0
3176710618,0,0.0,1.0,0
3176732963,6,2.0,24.0,5
3176747533,0,0.0,1.0,0
3176759438,1,0.0,1.0,0
3176759455,0,0.0,0.0,0
3176761477,6,0.0,4.0,5
3176762076,0,0.0,1.0,0
3176774537,0,0.0,1.0,0
3176780928,1,0.0,2.0,0
3176781777,1,0.0,2.0,0
3176790118,0,0.0,0.0,0
3176790902,0,0.0,0.0,0
3176791121,0,0.0,0.0,0
3176791535,0,0.0,0.0,0
3176791835,0,0.0,0.0,0
3176808303,0,0.0,4.0,0
3176812178,0,0.0,2.0,0
3176822350,0,0.0,1.0,0
3176828591,0,0.0,0.0,0
3176828879,0,0.0,1.0,0
3176829015,0,0.0,0.0,0
3176836541,0,0.0,0.0,0
3176838248,0,0.0,0.0,0
3176852182,0,0.0,0.0,0
3176852231,0,0.0,0.0,0
3176852318,0,0.0,0.0,0
3176867411,0,0.0,0.0,0
3176868959,0,0.0,0.0,0
3176871505,1,0.0,8.0,0
3176874837,0,0.0,0.0,0
3176887903,0,0.0,4.0,0
3176889040,0,0.0,0.0,0
3176892906,0,0.0,0.0,0
3176892935,0,0.0,0.0,0
3176893309,0,0.0,0.0,0
3176893823,0,0.0,0.0,0
3176894381,0,0.0,0.0,0
3176895288,0,0.0,0.0,0
3176895436,0,0.0,0.0,0
3176895873,0,0.0,0.0,0
3176911512,0,0.0,0.0,0
3176915129,0,0.0,1.0,0
3176916893,0,0.0,0.0,0
3176922585,0,0.0,0.0,0
3176924609,0,0.0,0.0,0
3176925533,0,0.0,0.0,0
3176926186,0,0.0,0.0,0
3176926598,3,2.0,6.0,2
3176944581,0,0.0,0.0,0
3176945338,0,0.0,0.0,0
3176951374,0,0.0,1.0,0
3176961225,1,0.0,0.0,0
3176977180,1,0.0,0.0,0
3176981999,14,1.0,18.0,13
3176986632,1,0.0,2.0,0
3176988764,1,0.0,0.0,0
3176989811,1,0.0,1.0,0
3177001461,1,0.0,0.0,0
3177003644,0,0.0,0.0,0
3177007290,0,0.0,0.0,0
3177027475,0,0.0,0.0,0
3177029068,0,0.0,1.0,0
3177052466,0,0.0,0.0,0
3177062350,0,0.0,1.0,0
3177070902,0,0.0,0.0,0
3177080742,1,0.0,0.0,0
3177087072,0,0.0,0.0,0
3177099888,0,0.0,0.0,0
3177105766,0,0.0,0.0,0
3177107618,17,0.0,17.0,16
3177111915,0,0.0,0.0,0
3177119690,4,4.0,4.0,3
3177141269,0,0.0,0.0,0
3177143005,0,0.0,0.0,0
3177154359,0,0.0,7.0,0
3177155948,18,0.0,24.0,17
3177165792,1,0.0,0.0,0
3177184154,1,0.0,2.0,0
3177201473,0,0.0,0.0,0
3177212628,7,0.0,6.0,6
3177213963,0,0.0,0.0,0
3177228744,0,0.0,0.0,0
3177251348,0,0.0,0.0,0
3177256068,1,0.0,0.0,0
3177256441,0,0.0,0.0,0
3177258847,0,0.0,2.0,0
3177269519,1,0.0,0.0,0
3177275741,0,0.0,1.0,0
3177278905,0,0.0,0.0,0
3177285595,0,0.0,0.0,0
3177287583,0,0.0,0.0,0
3177288060,0,0.0,0.0,0
3177290613,0,0.0,0.0,0
3177290960,0,0.0,0.0,0
3177292758,0,0.0,0.0,0
3177293678,0,0.0,0.0,0
3177295224,0,0.0,0.0,0
3177303319,0,0.0,0.0,0
3177314354,0,0.0,0.0,0
3177317986,0,0.0,0.0,0
3177318731,0,0.0,0.0,0
3177320576,0,0.0,0.0,0
3177325038,0,0.0,0.0,0
3177333594,0,0.0,0.0,0
3177335929,0,0.0,0.0,0
3177339594,0,0.0,0.0,0
3177344567,0,0.0,0.0,0
3177348410,0,0.0,0.0,0
3177352070,0,0.0,0.0,0
3177354962,0,0.0,0.0,0
3177356303,0,0.0,0.0,0
3177358790,0,0.0,1.0,0
3177359970,0,0.0,0.0,0
3177361196,0,0.0,0.0,0
3177364810,1,0.0,1.0,0
3177365236,0,0.0,0.0,0
3177365603,0,0.0,0.0,0
3177369833,0,0.0,4.0,0
3177376428,0,0.0,0.0,0
3177383149,0,0.0,0.0,0
3177385138,0,0.0,0.0,0
3177398461,0,0.0,0.0,0
3177404139,0,0.0,0.0,0
3177409415,0,0.0,0.0,0
3177412374,0,0.0,0.0,0
3177417172,9,1.0,2.0,8
3177418767,3,0.0,10.0,2
3177424259,0,0.0,0.0,0
3177430564,0,0.0,0.0,0
3177433178,0,0.0,0.0,0
3177447425,0,0.0,0.0,0
3177454722,0,0.0,0.0,0
3177455729,0,0.0,0.0,0
3177456304,0,0.0,0.0,0
3177464954,0,0.0,0.0,0
3177466194,0,0.0,0.0,0
3177468847,0,0.0,0.0,0
3177470474,0,0.0,0.0,0
3177479757,0,0.0,0.0,0
3177497089,0,0.0,0.0,0
3177500232,0,0.0,0.0,0
3177500762,5,0.0,22.0,4
3177502405,0,0.0,0.0,0
3177503150,0,0.0,0.0,0
3177507819,0,0.0,5.0,0
3177510008,0,0.0,0.0,0
3177511192,0,0.0,6.0,0
3177512154,0,0.0,0.0,0
3177513481,0,0.0,0.0,0
3177517230,0,0.0,0.0,0
3177517646,0,0.0,0.0,0
3177522638,0,0.0,6.0,0
3177524737,0,0.0,0.0,0
3177525311,0,0.0,0.0,0
3177526091,0,0.0,0.0,0
3177526349,0,0.0,0.0,0
3177542199,0,0.0,4.0,0
3177542822,0,0.0,3.0,0
3177543571,3,0.0,5.0,2
3177546802,0,0.0,0.0,0
3177549523,6,0.0,11.0,5
3177549539,0,0.0,0.0,0
3177552296,0,0.0,0.0,0
3177553878,0,0.0,1.0,0
3177558438,2,0.0,8.0,1
3177562468,0,0.0,5.0,0
3177565431,0,0.0,0.0,0
3177568555,0,0.0,4.0,0
3177574754,0,0.0,0.0,0
3177575302,0,0.0,0.0,0
3177578389,0,0.0,0.0,0
3177580689,0,0.0,0.0,0
3177584945,0,0.0,0.0,0
3177590143,0,0.0,0.0,0
3177590949,0,0.0,0.0,0
3177598538,0,0.0,0.0,0
3177620591,0,0.0,0.0,0
3177623179,9,0.0,17.0,8
3177624584,0,0.0,0.0,0
3177625216,3,0.0,10.0,2
3177631556,0,0.0,3.0,0
3177631832,1,0.0,3.0,0
3177634151,0,0.0,0.0,0
3177635979,0,0.0,0.0,0
3177654490,5,0.0,8.0,4
3177656584,0,0.0,0.0,0
3177657844,0,0.0,0.0,0
3177660039,0,0.0,0.0,0
3177660380,0,0.0,0.0,0
3177662558,1,0.0,1.0,0
3177668865,0,0.0,0.0,0
3177672953,0,0.0,0.0,0
3177673933,1,0.0,29.0,0
3177677336,0,0.0,0.0,0
3177678815,0,0.0,0.0,0
3177686351,0,0.0,0.0,0
3177690526,0,0.0,0.0,0
3177690981,0,0.0,0.0,0
3177707166,1,0.0,1.0,0
3177708977,0,0.0,0.0,0
3177710265,0,0.0,0.0,0
3177711932,0,0.0,0.0,0
3177715518,0,0.0,0.0,0
3177715945,0,0.0,4.0,0
3177717186,0,0.0,0.0,0
3177721464,0,0.0,0.0,0
3177723663,0,0.0,0.0,0
3177733981,0,0.0,0.0,0
3177735607,0,0.0,0.0,0
3177736883,0,0.0,0.0,0
3177740075,0,0.0,0.0,0
3177742522,0,0.0,0.0,0
3177748155,0,0.0,0.0,0
3177749264,0,0.0,0.0,0
3177751448,0,0.0,0.0,0
3177752082,4,0.0,1.0,3
3177753579,0,0.0,5.0,0
3177761574,0,0.0,0.0,0
3177762716,5,2.0,2.0,4
3177779411,0,0.0,0.0,0
3177780844,0,0.0,0.0,0
3177783336,0,0.0,0.0,0
3177784078,0,0.0,0.0,0
3177790874,0,0.0,0.0,0
3177795116,0,0.0,0.0,0
3177799449,0,0.0,0.0,0
3177801377,0,0.0,0.0,0
3177801861,0,0.0,0.0,0
3177803955,0,0.0,0.0,0
3177805091,0,0.0,0.0,0
3177805762,0,0.0,0.0,0
3177806501,0,0.0,0.0,0
3177814875,0,0.0,0.0,0
3177820394,0,0.0,0.0,0
3177826864,0,0.0,0.0,0
3177833283,0,0.0,0.0,0
3177834191,0,0.0,5.0,0
3177835791,0,0.0,0.0,0
3177853513,0,0.0,0.0,0
3177875065,0,0.0,0.0,0
3177877287,0,0.0,0.0,0
3177878460,0,0.0,0.0,0
3177879197,0,0.0,0.0,0
3177880922,0,0.0,0.0,0
3177884177,0,0.0,0.0,0
3177890631,0,0.0,0.0,0
3177919185,0,0.0,3.0,0
3177938455,0,0.0,4.0,0
3177942149,3,0.0,2.0,2
3177952660,0,0.0,0.0,0
3178007458,3,0.0,1.0,2
3178042176,0,0.0,0.0,0
3178103239,0,0.0,0.0,0
3178103987,0,0.0,0.0,0
3178104601,0,0.0,0.0,0
3178105038,0,0.0,0.0,0
3178105787,0,0.0,0.0,0
3178108061,0,0.0,0.0,0
3178111740,0,0.0,0.0,0
3178119683,0,0.0,0.0,0
3178130169,0,0.0,0.0,0
3178148351,0,0.0,0.0,0
3178148570,0,0.0,0.0,0
3178156533,0,0.0,0.0,0
3178158316,4,0.0,10.0,3
3178166792,0,0.0,0.0,0
3178166957,0,0.0,0.0,0
3178170287,0,0.0,0.0,0
3178195373,0,0.0,0.0,0
3178228056,0,0.0,1.0,0
3178233390,2,0.0,3.0,1
3178242104,0,0.0,2.0,0
3178249353,0,0.0,0.0,0
3178249725,0,0.0,0.0,0
3178251308,0,0.0,0.0,0
3178258083,2,0.0,9.0,1
3178274846,0,0.0,0.0,0
3178284222,0,0.0,0.0,0
3178309782,3,0.0,3.0,2
3178322388,0,0.0,0.0,0
3178327774,0,0.0,0.0,0
3178370647,1,0.0,2.0,0
3178409208,1,0.0,0.0,0
3178413073,1,0.0,0.0,0
3178423040,3,0.0,3.0,2
3178427527,1,0.0,2.0,0
3178431473,0,0.0,2.0,0
3178456167,2,0.0,23.0,1
3178472003,7,0.0,16.0,6
3178532930,1,0.0,4.0,0
3178576478,0,0.0,0.0,0
3178576756,0,0.0,0.0,0
3178577296,0,0.0,0.0,0
3178578368,0,0.0,0.0,0
3178581161,2,0.0,8.0,1
3178581996,0,0.0,0.0,0
3178586096,0,0.0,3.0,0
3178596723,0,0.0,0.0,0
3178606483,3,0.0,4.0,2
3178636394,0,0.0,0.0,0
3178652279,0,0.0,0.0,0
3178681969,0,0.0,0.0,0
3178728964,3,0.0,6.0,2
3178731638,0,0.0,0.0,0
3178733370,0,0.0,5.0,0
3178742060,0,0.0,0.0,0
3178763592,0,0.0,0.0,0
3178783280,0,0.0,0.0,0
3178783549,0,0.0,0.0,0
3178783907,5,1.0,9.0,4
3178784455,0,0.0,0.0,0
3178790779,0,0.0,0.0,0
3178791156,0,0.0,0.0,0
3178792832,0,0.0,0.0,0
3178793331,0,0.0,0.0,0
3178794615,0,0.0,0.0,0
3178794801,0,0.0,0.0,0
3178795071,0,0.0,0.0,0
3178795085,0,0.0,0.0,0
3178795458,0,0.0,0.0,0
3178795676,0,0.0,0.0,0
3178804392,0,0.0,0.0,0
3178804724,0,0.0,0.0,0
3178807665,0,0.0,0.0,0
3178808509,0,0.0,0.0,0
3178808904,0,0.0,0.0,0
3178821709,0,0.0,0.0,0
3178822398,0,0.0,0.0,0
3178823991,0,0.0,2.0,0
3178828473,1,0.0,2.0,0
3178837693,1,0.0,2.0,0
3178846869,0,0.0,2.0,0
3178849032,0,0.0,0.0,0
3178851057,0,0.0,2.0,0
3178856322,0,0.0,0.0,0
3178898915,0,0.0,0.0,0
3178931643,1,0.0,2.0,0
3178933687,1,0.0,3.0,0
3178943412,0,0.0,0.0,0
3178949168,0,0.0,0.0,0
3178951984,0,0.0,1.0,0
3178952399,0,0.0,0.0,0
3178970320,3,0.0,13.0,2
3178974587,1,0.0,0.0,0
3178979150,0,0.0,0.0,0
3178983932,0,0.0,0.0,0
3178990850,0,0.0,0.0,0
3179008713,0,0.0,0.0,0
3179011328,2,0.0,0.0,1
3179048381,0,0.0,0.0,0
3179085307,0,0.0,0.0,0
3179106153,0,0.0,1.0,0
3179148644,2,1.0,2.0,1
3179152890,0,0.0,0.0,0
3179165014,0,0.0,2.0,0
3179177884,0,0.0,4.0,0
3179221175,0,0.0,1.0,0
3179223984,1,0.0,2.0,0
3179227182,0,0.0,0.0,0
3179231014,4,0.0,6.0,3
3179244422,5,0.0,7.0,4
3179257668,0,0.0,0.0,0
3179263604,0,0.0,7.0,0
3179287325,0,0.0,0.0,0
3179306681,0,0.0,0.0,0
3179307625,1,0.0,2.0,0
3179347779,0,0.0,0.0,0
3179352542,1,1.0,4.0,0
3179388883,11,0.0,9.0,10
3179397967,1,0.0,2.0,0
3179405196,0,0.0,0.0,0
3179413971,1,0.0,0.0,0
3179451686,4,0.0,3.0,3
3179460425,6,0.0,12.0,5
3179462117,5,0.0,2.0,4
3179463182,0,0.0,1.0,0
3179467888,7,0.0,37.0,6
3179474363,0,0.0,0.0,0
3179497496,4,0.0,8.0,3
3179515957,30,0.0,42.0,29
3179536433,0,0.0,1.0,0
3179554058,1,0.0,7.0,0
3179584544,0,0.0,0.0,0
3179591837,1,0.0,0.0,0
3179592457,1,0.0,0.0,0
3179614617,0,0.0,0.0,0
3179634710,0,0.0,2.0,0
3179662130,0,0.0,3.0,0
3179664965,0,0.0,0.0,0
3179668749,0,0.0,3.0,0
3179683354,0,0.0,2.0,0
3179689711,0,0.0,0.0,0
3179693089,1,0.0,0.0,0
3179711395,1,0.0,2.0,0
3179713524,0,0.0,3.0,0
3179715350,0,0.0,0.0,0
3179729495,0,0.0,1.0,0
3179735644,0,0.0,1.0,0
3179741354,4,0.0,2.0,3
3179741870,2,0.0,3.0,1
3179745074,0,0.0,0.0,0
3179749937,0,0.0,1.0,0
3179750029,0,0.0,0.0,0
3179766264,5,1.0,15.0,4
3179771171,0,0.0,0.0,0
3179782246,3,2.0,10.0,2
3179789341,0,0.0,1.0,0
3179789638,2,0.0,0.0,1
3179795816,30,0.0,44.0,29
3179796271,0,0.0,0.0,0
3179797234,1,0.0,1.0,0
3179828414,0,0.0,1.0,0
3179854441,0,0.0,0.0,0
3179865924,6,1.0,4.0,5
3179895872,0,0.0,0.0,0
3179896693,2,1.0,2.0,1
3179903390,2,0.0,4.0,1
3179922729,1,0.0,2.0,0
3179930805,2,0.0,14.0,1
3179952135,0,0.0,0.0,0
3179953995,0,0.0,0.0,0
3179957959,0,0.0,0.0,0
3179969375,0,0.0,0.0,0
3179970241,0,0.0,0.0,0
3179971818,0,0.0,0.0,0
3179973928,4,0.0,3.0,3
3179977489,0,0.0,0.0,0
3179979282,0,0.0,0.0,0
3179981594,3,0.0,3.0,2
3179982007,0,0.0,0.0,0
3179985076,0,0.0,0.0,0
3179987604,0,0.0,0.0,0
3179990938,0,0.0,0.0,0
3179998444,1,0.0,4.0,0
3180007991,3,0.0,4.0,2
3180025177,2,0.0,12.0,1
3180038497,0,0.0,0.0,0
3180043339,1,0.0,1.0,0
3180075892,0,0.0,0.0,0
3180076621,0,0.0,0.0,0
3180081680,0,0.0,0.0,0
3180085611,0,0.0,0.0,0
3180086391,0,0.0,0.0,0
3180086729,1,0.0,1.0,0
3180097892,0,0.0,0.0,0
3180099005,0,0.0,0.0,0
3180110990,0,0.0,0.0,0
3180142640,19,8.0,21.0,18
3180163994,1,0.0,2.0,0
3180190431,2,0.0,2.0,1
3180198385,13,0.0,13.0,12
3180208470,1,0.0,0.0,0
3180214596,0,0.0,0.0,0
3180223788,0,0.0,1.0,0
3180240926,2,0.0,2.0,1
3180246520,0,0.0,0.0,0
3180265272,0,0.0,0.0,0
3180290777,0,0.0,0.0,0
3180322641,8,0.0,7.0,7
3180324539,0,0.0,0.0,0
3180325763,0,0.0,0.0,0
3180334979,2,0.0,2.0,1
3180347787,4,0.0,3.0,3
3180357486,0,0.0,0.0,0
3180363547,10,3.0,16.0,9
3180368286,0,0.0,2.0,0
3180390315,0,0.0,0.0,0
3180400702,3,1.0,6.0,2
3180402351,3,0.0,0.0,2
3180420288,0,0.0,0.0,0
3180421041,1,0.0,5.0,0
3180429834,6,1.0,6.0,5
3180430271,0,0.0,0.0,0
3180433493,14,4.0,33.0,13
3180443275,0,0.0,0.0,0
3180443475,2,0.0,1.0,1
3180452959,1,0.0,7.0,0
3180454097,0,0.0,0.0,0
3180470686,0,0.0,0.0,0
3180473072,0,0.0,0.0,0
3180508923,0,0.0,0.0,0
3180528026,0,0.0,1.0,0
3180533478,0,0.0,0.0,0
3180555821,4,0.0,6.0,3
3180566574,0,0.0,0.0,0
3180594900,11,1.0,15.0,10
3180617603,0,0.0,0.0,0
3180621394,0,0.0,0.0,0
3180628082,1,0.0,2.0,0
3180642799,21,5.0,34.0,20
3180713439,3,0.0,1.0,2
3180733109,1,0.0,2.0,0
3180765473,15,0.0,14.0,14
3180776982,0,0.0,0.0,0
3180777350,2,0.0,1.0,1
3180830949,5,2.0,14.0,4
3180835833,0,0.0,0.0,0
3180847693,2,0.0,1.0,1
3180862670,2,0.0,1.0,1
3180879587,0,0.0,0.0,0
3180898287,7,0.0,4.0,6
3180898971,0,0.0,0.0,0
3180902525,0,0.0,2.0,0
3180905334,0,0.0,4.0,0
3180908691,1,0.0,2.0,0
3180912637,0,0.0,0.0,0
3180942715,1,0.0,3.0,0
3180966987,0,0.0,0.0,0
3180968626,0,0.0,0.0,0
3180975247,0,0.0,0.0,0
3180988797,1,0.0,3.0,0
3181030935,0,0.0,0.0,0
3181043136,1,0.0,8.0,0
3181043937,0,0.0,2.0,0
3181044499,0,0.0,2.0,0
3181049721,0,0.0,0.0,0
3181057880,1,0.0,0.0,0
3181060374,0,0.0,0.0,0
3181124944,0,0.0,0.0,0
3181140041,0,0.0,0.0,0
3181152111,0,0.0,0.0,0
3181155233,0,0.0,0.0,0
3181157232,0,0.0,0.0,0
3181161297,0,0.0,3.0,0
3181161476,0,0.0,0.0,0
3181164351,0,0.0,0.0,0
3181168885,0,0.0,0.0,0
3181172891,0,0.0,0.0,0
3181195138,0,0.0,0.0,0
3181200526,0,0.0,0.0,0
3181215117,0,0.0,0.0,0
3181225605,0,0.0,0.0,0
3181238013,0,0.0,0.0,0
3181238593,0,0.0,1.0,0
3181246067,0,0.0,0.0,0
3181246188,0,0.0,0.0,0
3181247831,0,0.0,0.0,0
3181248982,0,0.0,0.0,0
3181266064,0,0.0,0.0,0
3181268855,0,0.0,0.0,0
3181286662,3,1.0,1.0,2
3181294120,0,0.0,0.0,0
3181309517,0,0.0,0.0,0
3181310450,0,0.0,0.0,0
3181320073,0,0.0,0.0,0
3181321016,0,0.0,0.0,0
3181334057,0,0.0,0.0,0
3181334503,0,0.0,0.0,0
3181337921,0,0.0,0.0,0
3181344820,0,0.0,0.0,0
3181345221,0,0.0,0.0,0
3181347304,0,0.0,0.0,0
3181347954,0,0.0,0.0,0
3181348402,0,0.0,0.0,0
3181353565,0,0.0,0.0,0
3181354542,0,0.0,0.0,0
3181355146,0,0.0,0.0,0
3181362017,0,0.0,0.0,0
3181362963,0,0.0,0.0,0
3181363574,0,0.0,0.0,0
3181363640,0,0.0,0.0,0
3181365219,0,0.0,0.0,0
3181370559,0,0.0,0.0,0
3181371441,0,0.0,0.0,0
3181371584,0,0.0,0.0,0
3181371618,0,0.0,0.0,0
3181371689,0,0.0,0.0,0
3181371701,0,0.0,0.0,0
3181378839,0,0.0,0.0,0
3181379526,0,0.0,0.0,0
3181390677,0,0.0,0.0,0
3181390956,0,0.0,0.0,0
3181395151,0,0.0,0.0,0
3181406503,0,0.0,0.0,0
3181412477,0,0.0,0.0,0
3181418896,0,0.0,0.0,0
3181425619,0,0.0,0.0,0
3181427260,0,0.0,0.0,0
